loan_amount,loan_term,interest_rate,annual_income,debt_to_income_ratio,credit_score,employment_length,num_credit_lines,num_derogatory_marks,home_ownership,loan_purpose,verification_status,default,monthly_payment,debt_burden,credit_utilization_risk,loan_to_income,payment_to_income,risk_score_raw
13137.53,12,20.71,184614.71,49.91,709,12.9,30,0,MORTGAGE,home_improvement,Source Verified,0,1221.4572304419785,767843.3480083332,0.25636363636363635,0.07116188087070635,0.07939501010132802,0.3684651070707388
89948.13,24,10.38,40349.53,28.19,759,9.2,10,1,MORTGAGE,car,Not Verified,0,4166.443417945893,94787.77089166666,0.1654545454545454,2.229223735691593,1.2391054125128773,0.3168874242424243
23227.4,60,20.69,156336.52,33.28,493,11.0,29,1,RENT,home_improvement,Not Verified,0,624.3355371534274,433573.2821333333,0.6490909090909092,0.14857309091951135,0.047922433260258884,0.4534007281745108
35720.3,60,28.09,156358.71,50.59,335,11.9,22,1,RENT,other,Verified,1,1114.1211133110737,659182.261575,0.9363636363636364,0.22845097660373384,0.08550501190328882,0.6594294405842682
26532.36,12,29.94,165758.67,28.86,642,24.6,5,1,RENT,home_improvement,Source Verified,0,2585.7805541542098,398649.60135000007,0.3781818181818182,0.16006619744234193,0.18719604018209432,0.3910932403818458
38724.65,60,5.81,179590.79,12.36,404,2.4,3,0,RENT,other,Not Verified,0,745.239518631153,184978.5137,0.8109090909090909,0.2156271488086889,0.049795839884516545,0.3435377658066335
11595.27,60,10.89,67346.51,49.71,613,9.5,16,0,MORTGAGE,home_improvement,Verified,0,251.47363936182467,278982.917675,0.4309090909090909,0.17217328707901866,0.044808315565897865,0.3859840133747716
54310.68,60,12.76,60420.7,32.27,707,29.0,26,1,OWN,debt_consolidation,Not Verified,0,1229.072603222483,162481.33241666667,0.26,0.8988753854225456,0.2441029521119384,0.30090862854452716
11423.19,24,14.98,103791.02,9.18,731,4.6,8,0,MORTGAGE,home_improvement,Not Verified,0,553.7636527551772,79400.1303,0.2163636363636363,0.11005952152700686,0.06402445831115376,0.1602997185583881
81033.87,12,11.06,67716.05,30.34,466,22.3,24,3,MORTGAGE,debt_consolidation,Source Verified,0,7164.175925266964,171208.7464166667,0.6981818181818182,1.1966715424186731,1.269567718483337,0.555020303030303
27202.65,60,10.09,152175.8,24.79,582,10.7,7,2,RENT,debt_consolidation,Verified,0,579.181290814341,314369.8401666666,0.4872727272727273,0.1787580548286916,0.045672015456939226,0.33876432275781515
56301.13,60,28.86,134469.12,52.61,642,17.5,19,0,RENT,car,Not Verified,1,1782.3075117351584,589535.0336,0.3781818181818182,0.4186918900041883,0.15905280067886143,0.4629172497648559
88607.51,24,27.96,177497.78,7.56,751,3.0,14,1,RENT,home_improvement,Not Verified,0,4861.727217804078,111823.60139999999,0.18000000000000005,0.49920348299567463,0.32868426080398827,0.23920842608039886
66833.35,12,6.17,34892.89,52.51,719,9.2,15,4,MORTGAGE,debt_consolidation,Not Verified,1,5757.33133352069,152685.47115833333,0.23818181818181816,1.9153859138638274,1.9800015419258274,0.4868353030303031
55630.99,36,13.47,184715.0,30.73,843,15.0,17,0,RENT,debt_consolidation,Source Verified,0,1887.0465058240247,473024.32916666666,0.012727272727272698,0.3011720217632569,0.12259187434636222,0.17863539955584834
35811.71,24,15.13,72802.75,24.26,304,7.0,21,2,OWN,debt_consolidation,Not Verified,1,1738.602502113425,147182.89291666666,0.9927272727272727,0.4919005119998901,0.2865720048399422,0.557715079271873
36635.18,12,10.98,108324.98,9.72,541,16.3,1,0,RENT,other,Verified,0,3237.5362082277647,87743.2338,0.5618181818181818,0.33819696989558645,0.35864704981928613,0.29692106861829226
68601.26,60,20.72,98950.06,42.05,441,6.6,6,1,MORTGAGE,debt_consolidation,Verified,1,1845.1057379173503,346737.50191666663,0.7436363636363637,0.6932917473723613,0.22376205587958414,0.5407372661940191
99443.24,12,21.01,156856.1,55.61,366,19.5,27,3,RENT,home_improvement,Source Verified,1,9260.012623368866,726897.3100833334,0.88,0.6339775118723467,0.7084209761713213,0.7345904309504654
67874.72,12,26.26,95660.0,22.52,801,27.1,23,1,MORTGAGE,home_improvement,Not Verified,0,6492.671709219851,179521.93333333335,0.08909090909090911,0.7095412920761028,0.8144685397306943,0.311502005488221
57989.42,12,23.52,189839.57,14.5,849,2.6,15,1,MORTGAGE,home_improvement,Not Verified,0,5469.994590727245,229389.4804166667,0.0018181818181818299,0.30546539902086794,0.3457652958691749,0.1897095598899478
74411.8,36,18.56,182456.1,33.29,399,6.5,12,4,OWN,debt_consolidation,Not Verified,0,2711.1149766358644,506163.63075,0.8200000000000001,0.4078339940402102,0.17830798597377873,0.5777791319307112
49194.53,12,21.34,176989.01,47.77,321,25.3,21,2,RENT,debt_consolidation,Source Verified,1,4588.719638163644,704563.7506416668,0.9618181818181818,0.27795245591802564,0.31111895398456507,0.6721499257014868
10713.52,36,11.85,32826.5,0.23,451,18.9,20,1,OWN,car,Verified,0,355.07511237976604,629.1745833333333,0.7254545454545455,0.32636802583278757,0.12980065948417263,0.31524749019084153
58418.2,60,19.83,173766.45,37.88,759,2.4,2,1,RENT,car,Not Verified,0,1542.2043733694838,548522.7605000001,0.1654545454545454,0.3361880270903848,0.10650187352296031,0.3057126115947203
95974.4,36,17.23,160694.38,35.79,462,14.6,5,1,OWN,car,Source Verified,0,3432.7451497155384,479270.98835,0.7054545454545454,0.5972480182567679,0.2563433879678086,0.4905884297058718
21653.78,60,8.33,38632.33,19.09,331,6.3,9,2,RENT,car,Not Verified,0,442.48839508029187,61457.598308333334,0.9436363636363636,0.5605092936408442,0.13744603913259962,0.47687899785265386
70550.46,60,11.06,39334.58,27.09,329,6.0,20,6,MORTGAGE,debt_consolidation,Source Verified,1,1536.0498414777276,88797.81435,0.9472727272727273,1.7935989147462614,0.46861052279527915,0.6355215068249824
24088.7,36,12.29,38209.49,14.82,535,28.2,14,2,MORTGAGE,debt_consolidation,Not Verified,0,803.4301643600126,47188.72015,0.5727272727272728,0.630437621648444,0.25232375444739386,0.35659692089928485
55903.63,24,28.11,22039.87,47.39,813,22.8,18,2,RENT,other,Not Verified,1,3071.600684061121,87039.11994166666,0.06727272727272726,2.536477302270839,1.6723877322658187,0.4534437878787879
14184.26,48,10.76,118754.17,38.07,457,20.9,29,0,OWN,car,Source Verified,0,364.9486153755438,376747.60432499996,0.7145454545454546,0.11944220569265063,0.0368777229844352,0.4354436813893526
47785.24,12,12.23,195210.97,31.96,535,7.2,22,2,MORTGAGE,home_improvement,Verified,0,4250.803908735505,519911.88343333337,0.5727272727272728,0.2447876776597135,0.26130522738976225,0.42867173486018834
76835.52,48,14.23,98963.25,23.55,356,3.6,8,2,OWN,home_improvement,Verified,0,2108.519690608447,194215.37812500002,0.8981818181818182,0.7764045744253549,0.2556730532526101,0.5149759416888974
38019.29,12,21.59,117336.35,17.48,571,26.1,2,2,RENT,debt_consolidation,Not Verified,0,3550.8940738922734,170919.94983333335,0.5072727272727273,0.3240197091523641,0.36315028451717885,0.39305381633050573
68166.61,12,7.96,194234.56,49.36,683,0.2,9,0,RENT,debt_consolidation,Source Verified,0,5928.445678432207,798951.4901333334,0.3036363636363636,0.3509499545292043,0.3662651391245023,0.3604059078518442
80567.75,60,28.85,65932.8,27.08,449,11.6,7,4,MORTGAGE,home_improvement,Not Verified,1,2550.0185615366318,148788.35199999998,0.729090909090909,1.2219676701125994,0.4641122891556187,0.5898263804307133
93081.89,12,26.64,174524.65,30.09,463,8.3,30,0,OWN,other,Verified,0,8921.139080028195,437620.559875,0.7036363636363636,0.5333452323210504,0.6134014247290475,0.5195478697456319
27291.0,12,19.43,118350.28,31.25,763,17.1,29,0,MORTGAGE,debt_consolidation,Not Verified,0,2520.6492336191336,308203.8541666667,0.1581818181818182,0.230595145191038,0.25557853182459395,0.2688498228794291
42935.01,36,21.85,122505.77,26.9,306,7.5,18,1,OWN,debt_consolidation,Source Verified,0,1636.3776272024177,274617.1010833333,0.9890909090909091,0.3504733695400633,0.1602906665247605,0.5616942181676275
19479.52,48,5.42,81771.29,15.37,650,9.3,27,1,MORTGAGE,debt_consolidation,Verified,0,452.3151147471145,104735.39394166665,0.36363636363636365,0.2382195511407488,0.06637759263630762,0.21963215320302468
99285.93,36,13.47,121085.18,7.22,517,25.5,16,0,MORTGAGE,debt_consolidation,Not Verified,0,3367.8560687844797,72852.91663333333,0.6054545454545455,0.8199676459167009,0.3337672936144106,0.3092491536038653
93065.09,12,24.89,33165.65,5.91,464,18.1,21,2,MORTGAGE,home_improvement,Source Verified,1,8840.330276502924,16334.082625000001,0.7018181818181819,2.806068628234333,3.1986095046542156,0.48982136363636375
56295.93,60,6.94,157635.84,45.45,662,4.4,5,0,RENT,other,Verified,0,1113.1339450085727,597045.7440000001,0.3418181818181818,0.35712646311904706,0.08473712158417065,0.3252450757947807
84993.16,36,12.06,71243.8,13.41,759,21.8,23,0,RENT,car,Source Verified,0,2825.4254322128113,79614.9465,0.1654545454545454,1.192990267223253,0.4759025372952276,0.18961434463861365
54491.01,36,19.63,179769.5,3.34,607,6.2,29,0,RENT,other,Verified,0,2014.8229129397178,50035.84416666667,0.4418181818181818,0.30311599019855984,0.13449375425351137,0.24052240572838138
64240.64,24,11.41,86213.13,47.85,317,13.0,15,3,OWN,home_improvement,Source Verified,1,3006.3604022117406,343774.85587500007,0.9690909090909091,0.7451375445944254,0.4184551103357561,0.6660423292153937
13466.82,12,28.35,45708.34,9.24,554,19.4,5,0,RENT,home_improvement,Verified,0,1301.935885669601,35195.4218,0.5381818181818182,0.2946250071649944,0.3418026256922744,0.3544438989328639
76750.69,60,8.28,145258.68,37.51,555,8.2,11,0,MORTGAGE,other,Not Verified,0,1566.532463936618,454054.4239,0.5363636363636364,0.52837248693159,0.12941319284492614,0.370080258678432
17132.78,36,24.93,49624.07,20.32,599,11.5,30,1,RENT,debt_consolidation,Source Verified,0,680.5622185020889,84030.09186666667,0.4563636363636364,0.3452514072304025,0.16457228562721812,0.3605711679566612
83476.42,36,17.7,155662.49,7.59,669,22.0,22,0,MORTGAGE,other,Source Verified,0,3005.3246604724873,98456.52492499999,0.3290909090909091,0.5362654805277752,0.2316800657992163,0.22077482476173982
79292.67,60,23.76,194260.2,24.87,311,28.1,14,2,RENT,car,Source Verified,0,2270.056340028501,402604.26450000005,0.98,0.4081776400930298,0.14022777738487868,0.5756877777384879
72330.75,12,12.77,160319.52,0.89,576,15.9,25,3,RENT,debt_consolidation,Not Verified,0,6452.583072863267,11890.364399999999,0.49818181818181817,0.45116620858146284,0.482979220960487,0.3174498917930184
8435.24,24,17.86,24040.86,50.46,624,0.3,19,3,RENT,home_improvement,Verified,0,420.55140242717226,101091.8163,0.4109090909090909,0.35087097549754875,0.20991831528181884,0.48650001334636367
33797.19,36,26.42,127979.44,30.81,489,10.2,3,0,OWN,debt_consolidation,Not Verified,0,1369.2826312807238,328587.2122,0.6563636363636364,0.2640829652012855,0.12839086946597583,0.4566213596738703
29995.69,24,16.67,145173.92,8.35,668,12.0,24,1,RENT,debt_consolidation,Source Verified,0,1478.3029762467727,101016.85266666667,0.33090909090909093,0.20661899878435463,0.12219574779658268,0.22950942326450677
39212.96,48,13.99,168582.5,14.22,425,10.2,10,1,MORTGAGE,debt_consolidation,Verified,0,1071.3553356993707,199770.26249999998,0.7727272727272727,0.23260397728115315,0.07626096438475197,0.39329064189302065
13326.06,12,18.4,30080.42,26.88,475,13.1,28,0,RENT,other,Source Verified,0,1224.2713396677648,67380.1408,0.6818181818181819,0.4430144259953817,0.4883993001431888,0.45307629365068247
94010.99,48,22.93,106419.41,11.33,830,19.0,6,0,MORTGAGE,car,Source Verified,0,3009.5862064129187,100477.65960833333,0.036363636363636376,0.883400781868646,0.33936510714497503,0.16559211677510355
57611.21,48,16.09,116366.76,16.12,491,3.6,28,1,MORTGAGE,debt_consolidation,Not Verified,0,1635.374603690328,156319.3476,0.6527272727272727,0.49508304605198256,0.16864347898217616,0.37684556001942976
34024.81,48,28.47,50442.48,32.06,491,8.2,26,0,RENT,debt_consolidation,Verified,1,1195.0059615580049,134765.49240000002,0.6527272727272727,0.6745269066865863,0.2842856167796678,0.4843464404658455
42713.24,12,12.37,78040.97,49.96,628,15.2,3,5,MORTGAGE,home_improvement,Verified,0,3802.416805900973,324910.57176666666,0.4036363636363637,0.5473181586543581,0.5846800939405504,0.5373874033334489
47484.24,12,16.89,99239.91,24.11,834,9.5,2,2,RENT,debt_consolidation,Verified,0,4328.309929271765,199389.519175,0.029090909090909056,0.47847927310695865,0.5233753149439694,0.2505376830095485
62056.46,60,23.92,169977.74,43.02,841,29.7,13,0,RENT,home_improvement,Verified,0,1782.3576888919254,609370.1979,0.016363636363636358,0.36508580476478864,0.12582996024481266,0.273240268751754
53989.55,24,22.23,187293.36,52.6,619,12.9,18,0,RENT,home_improvement,Not Verified,0,2807.014171547749,820969.228,0.42000000000000004,0.28826195440137337,0.17984711288522448,0.4530713779551891
92342.24,24,26.59,133116.11,12.98,301,26.1,2,7,RENT,home_improvement,Source Verified,1,5002.418467487887,143987.25898333333,0.9981818181818182,0.6936969537346007,0.4509523423562682,0.6749022039325964
52211.53,60,29.92,91090.13,48.43,795,26.9,15,0,MORTGAGE,debt_consolidation,Verified,0,1686.655581730374,367624.5829916667,0.09999999999999998,0.5731853714557219,0.22219604891072708,0.3586912715577394
99255.01,60,15.67,65725.58,45.44,614,25.1,5,2,MORTGAGE,home_improvement,Verified,1,2396.3202373034283,248880.86293333335,0.4290909090909091,1.5101427785041988,0.4375137176064652,0.465946523275798
85885.37,48,7.78,196784.33,21.42,501,1.4,15,0,RENT,debt_consolidation,Source Verified,0,2087.8549296050764,351260.02905,0.6345454545454545,0.4364441518285526,0.12731836501036908,0.335192745591946
24808.5,60,5.76,196943.6,59.37,756,28.4,28,3,OWN,debt_consolidation,Not Verified,0,476.85413520947924,974378.461,0.1709090909090909,0.12596753588336965,0.029055270760328086,0.3731387088942146
93406.55,36,23.17,186495.85,15.75,520,3.9,21,2,RENT,debt_consolidation,Not Verified,0,3624.022996705075,244775.803125,0.6,0.5008505551195911,0.23318629320953202,0.41162362932095325
16054.81,24,26.85,161420.45,15.29,319,1.0,17,0,MORTGAGE,debt_consolidation,Verified,0,871.8438255211581,205676.55670833334,0.9654545454545455,0.09945957900625353,0.06481289022706786,0.495498713265131
82657.72,60,10.52,78640.32,46.34,752,12.4,2,0,RENT,other,Verified,0,1777.4558492472875,303682.70240000007,0.17818181818181822,1.0510857534659064,0.2712281713880036,0.3046497868357701
41159.21,36,8.96,167060.09,26.08,600,5.8,18,1,RENT,car,Source Verified,0,1308.085768158118,363077.2622666666,0.4545454545454546,0.246373685061465,0.09396037807651976,0.31299361356522776
88407.56,36,6.56,93582.74,19.85,486,5.5,15,4,MORTGAGE,home_improvement,Not Verified,0,2712.018589608428,154801.44908333334,0.6618181818181819,0.9446994178627383,0.34775881829599276,0.4353605787992963
87465.39,36,25.57,78819.16,10.72,438,8.6,20,0,RENT,home_improvement,Source Verified,1,3504.0307490235873,70411.78293333335,0.749090909090909,1.1096970584309702,0.5334790295694987,0.4424763878054347
81562.91,36,12.78,154075.76,45.92,627,7.5,23,1,MORTGAGE,debt_consolidation,Verified,0,2739.541870233841,589596.5749333334,0.4054545454545454,0.5293688637330103,0.21336583017864777,0.405699007260289
80052.89,48,15.04,34337.71,47.18,414,20.5,3,0,RENT,debt_consolidation,Source Verified,1,2229.5553423872293,135004.42981666667,0.7927272727272727,2.3313403835025692,0.7791627370796349,0.5921141524958423
33944.52,36,17.57,28741.29,33.99,478,5.6,5,3,MORTGAGE,car,Source Verified,0,1219.8659944919684,81409.70392500001,0.6763636363636364,1.1810367593103857,0.509315759101405,0.5395638486374132
12687.33,48,25.99,100631.67,57.44,650,16.3,11,2,RENT,debt_consolidation,Source Verified,1,427.7112223346938,481690.26039999997,0.36363636363636365,0.1260769099827122,0.05100317492511379,0.495666378098572
43283.12,48,21.27,100214.98,19.09,785,29.6,9,0,OWN,home_improvement,Verified,0,1346.5855725293343,159425.33068333333,0.11818181818181817,0.43190269558503136,0.16124362715386475,0.2021096657456895
21484.83,36,20.38,181215.95,13.18,593,13.0,5,0,MORTGAGE,debt_consolidation,Source Verified,0,802.6192450560841,199035.51841666666,0.4672727272727273,0.11855926589243386,0.05314891399279704,0.28529701261140095
71020.35,24,9.39,42707.56,40.65,718,19.3,25,0,MORTGAGE,other,Source Verified,0,3257.2694660927978,144671.8595,0.24,1.6629456236788056,0.9152298467323718,0.3624579846732372
37879.47,36,17.83,42191.11,45.5,720,29.1,1,1,MORTGAGE,other,Verified,0,1366.2053737159401,159974.62541666668,0.23636363636363633,0.8978069076637235,0.3885762779076275,0.38248823385136876
97682.97,36,22.88,46541.47,13.49,665,4.1,25,0,RENT,debt_consolidation,Source Verified,0,3775.1737671180535,52320.369191666665,0.3363636363636363,2.0988372305387,0.9733703126570055,0.3427926373263066
65892.35,36,29.33,25352.53,4.6,435,12.6,14,0,MORTGAGE,car,Source Verified,1,2773.108437897226,9718.469833333333,0.7545454545454545,2.599044355730967,1.312583054029192,0.48057757575757576
83135.65,24,10.04,32911.71,48.63,777,25.5,5,7,OWN,debt_consolidation,Not Verified,1,3837.823473339023,133374.70477500002,0.1327272727272727,2.5260203739033917,1.3993159784182676,0.5092395454545454
17589.84,12,5.24,138776.58,58.59,540,28.0,8,1,OWN,home_improvement,Verified,0,1507.7571873263316,677576.6518499999,0.5636363636363637,0.12674934055876,0.13037564586125397,0.4753952918588527
86891.38,12,6.88,97685.18,38.68,324,18.0,21,2,RENT,debt_consolidation,Not Verified,1,7513.622399211318,314871.8968666667,0.9563636363636363,0.889504221622973,0.9230004877969803,0.6357139881736373
92661.93,48,14.4,157448.55,16.67,435,4.3,14,0,MORTGAGE,debt_consolidation,Verified,0,2550.7560903824206,218722.27737500003,0.7545454545454545,0.5885219647942137,0.1944068274022787,0.3905899251644703
51270.88,48,25.51,198667.59,59.8,721,27.0,28,0,MORTGAGE,debt_consolidation,Verified,0,1714.6116155270236,990026.8234999999,0.2345454545454545,0.25807369989236795,0.1035666632203284,0.4236542420796086
62594.03,24,5.18,138626.24,53.6,338,5.2,16,0,RENT,other,Not Verified,1,2751.135710348088,619197.2053333333,0.9309090909090909,0.45153089342969993,0.2381484812989017,0.5736863632814054
77656.93,60,16.42,29082.0,30.8,381,10.6,6,1,RENT,car,Not Verified,1,1905.8392740511897,74643.8,0.8527272727272728,2.670274740389244,0.7863995354038332,0.5711078323282621
21609.67,12,13.23,38821.32,49.52,682,11.3,8,1,OWN,debt_consolidation,Verified,0,1932.4494819638824,160202.6472,0.3054545454545454,0.5566443902474207,0.5973365610331278,0.425896080345737
52743.78,48,6.31,178580.74,48.95,791,13.4,2,3,RENT,home_improvement,Not Verified,0,1246.1994740514751,728460.6019166666,0.1072727272727273,0.29534976728173484,0.08374023810528337,0.31511781168931624
42872.99,12,16.26,114949.27,56.09,649,23.7,19,0,RENT,debt_consolidation,Verified,0,3895.1800908812784,537292.0461916667,0.3654545454545455,0.3729731384984002,0.4066329528719525,0.44732071952961955
18905.53,24,11.37,168470.69,50.46,422,24.1,27,0,MORTGAGE,debt_consolidation,Source Verified,0,884.3970223958734,708419.25145,0.7781818181818182,0.11221851112499152,0.06299472192314569,0.5143931085559509
39915.77,24,13.8,174190.22,38.62,329,21.6,9,4,MORTGAGE,other,Verified,0,1912.702012682388,560602.1913666666,0.9472727272727273,0.2291504655083391,0.13176643414417097,0.6208387646265383
11476.37,60,22.64,186981.42,36.56,638,0.7,5,0,MORTGAGE,debt_consolidation,Source Verified,0,321.15499384692146,569670.0596,0.3854545454545455,0.061377060886584345,0.020610924476683605,0.35986351669009264
7452.13,60,18.04,190969.26,28.04,326,16.9,5,0,OWN,home_improvement,Source Verified,0,189.39731748430856,446231.5042,0.9527272727272728,0.0390226678366979,0.011901223316316472,0.5036380011195104
17840.8,24,8.12,119868.64,37.59,637,22.4,25,0,RENT,debt_consolidation,Source Verified,0,807.867838233358,375488.5148,0.3872727272727273,0.14883625942531759,0.0808753153351894,0.31273798607897346
96495.94,48,29.04,81383.63,47.71,424,13.3,26,2,RENT,debt_consolidation,Source Verified,1,3420.761612049741,323567.7489416667,0.7745454545454545,1.1856922577673175,0.5043906169409854,0.6564816374516743
57205.31,12,20.9,193135.68,58.14,798,28.3,19,2,MORTGAGE,home_improvement,Source Verified,0,5323.857180241611,935742.3696,0.0945454545454546,0.29619234519483917,0.3307844835449324,0.4120193574454023
96753.11,36,24.15,118533.15,28.04,561,24.7,30,0,RENT,other,Not Verified,0,3803.524798699827,276972.4605,0.5254545454545454,0.8162535965677112,0.3850593490884021,0.4158483591512644
46087.3,60,6.98,31565.49,34.42,423,19.1,4,0,MORTGAGE,car,Verified,0,912.1489588216266,90540.34715,0.7763636363636364,1.4600533684096144,0.34676437799189935,0.45774037719312927
34622.53,36,6.18,135699.78,26.69,769,1.9,16,2,MORTGAGE,debt_consolidation,Verified,0,1056.1105055679998,301818.92735,0.14727272727272722,0.2551406494542585,0.09339238476890675,0.21681302635567853
53083.48,48,5.49,125783.26,40.11,440,19.6,16,5,OWN,car,Not Verified,0,1234.2927315499717,420430.54655,0.7454545454545455,0.4220234075663169,0.11775424471109797,0.5417695153802007
46753.61,60,9.72,181242.72,37.8,469,27.3,16,0,OWN,other,Verified,0,986.9469973098197,570914.568,0.6927272727272727,0.2579613128736978,0.06534532238159876,0.4253690776927053
15038.15,36,15.36,137573.69,1.07,759,11.4,7,3,MORTGAGE,debt_consolidation,Source Verified,0,523.9574400174727,12266.987358333334,0.1654545454545454,0.10930978154325874,0.0457027014410217,0.1683776943865264
65878.5,48,28.4,82829.44,32.47,470,25.1,18,0,MORTGAGE,debt_consolidation,Source Verified,0,2311.1104813036977,224122.6597333333,0.6909090909090909,0.7953512664096244,0.3348244993041649,0.5041922984152649
25523.63,12,16.43,193920.63,5.31,526,9.4,24,0,RENT,debt_consolidation,Verified,0,2320.977695356457,85809.878775,0.5890909090909091,0.13161895152671482,0.14362439078440228,0.2883892572602584
63860.86,48,12.26,164291.51,1.58,491,17.1,21,0,OWN,debt_consolidation,Not Verified,0,1689.865245523607,21631.715483333337,0.6527272727272727,0.38870456543980875,0.12342928095483012,0.2764208068833618
66769.1,60,19.05,133475.17,47.47,364,19.5,1,0,MORTGAGE,home_improvement,Verified,0,1733.8647190642798,528005.5266583334,0.8836363636363637,0.5002361113306693,0.15588200133980992,0.578852594073375
19442.36,24,7.8,72726.54,15.52,321,20.3,3,0,MORTGAGE,debt_consolidation,Verified,0,877.5528834898622,94059.6584,0.9618181818181818,0.2673351434015698,0.14479768461249976,0.42698279876428025
10828.21,12,20.24,87237.25,20.44,698,26.5,25,5,OWN,debt_consolidation,Verified,0,1004.3100676432048,148594.11583333334,0.27636363636363637,0.12412369715918371,0.13814879322443632,0.356668818716383
79172.35,36,19.21,140594.59,3.85,655,7.0,21,0,RENT,debt_consolidation,Verified,0,2910.556272922304,45107.43095833334,0.3545454545454545,0.5631251529664122,0.2484211894288937,0.2218146947004651
48681.04,60,24.8,32956.55,10.77,455,7.9,8,0,RENT,home_improvement,Source Verified,1,1423.1505972104815,29578.503625,0.7181818181818183,1.4771279153916292,0.5181915936748772,0.4272577957311241
10525.56,24,29.67,66202.51,45.94,463,21.1,1,0,MORTGAGE,home_improvement,Source Verified,1,586.7272825024131,253445.27578333332,0.7036363636363636,0.15899034643852628,0.10635136628549217,0.5470045305679431
99512.3,48,11.27,148502.17,29.61,820,5.3,30,2,RENT,home_improvement,Not Verified,0,2585.014951618337,366429.104475,0.054545454545454564,0.6701067061848321,0.2088870446769905,0.22843461355860814
10489.15,24,17.74,106403.33,52.84,843,13.9,7,4,MORTGAGE,debt_consolidation,Not Verified,0,522.3446314315568,468529.3297666667,0.012727272727272698,0.09857915161113848,0.05890920497674915,0.36147213261888705
71028.35,60,27.72,92430.84,23.83,560,0.6,7,0,RENT,home_improvement,Verified,1,2199.543373021348,183552.24309999996,0.5272727272727273,0.7684486043835587,0.28555967333258225,0.40327308854537947
98449.5,60,24.63,47262.37,16.12,741,4.2,8,0,OWN,debt_consolidation,Verified,0,2868.306734244382,63489.11703333334,0.19818181818181824,2.083041963405559,0.7282681932990788,0.28787712236021096
27722.11,24,17.19,99532.83,20.86,705,20.4,19,0,RENT,other,Not Verified,0,1373.176100160082,173021.23614999998,0.26363636363636367,0.2785222725004403,0.16555455322551346,0.2445048492619453
18513.69,48,28.63,158724.55,42.77,464,22.4,17,1,OWN,debt_consolidation,Verified,0,651.9332145251519,565720.7502916666,0.7018181818181819,0.1166403684874205,0.04928789260578672,0.5432934862302757
16531.57,24,6.43,67522.31,33.3,332,3.5,11,0,MORTGAGE,debt_consolidation,Not Verified,1,735.8965619720467,187374.41025,0.9418181818181818,0.24483122689374817,0.13078282931470445,0.48718464656783406
33811.14,60,28.27,20971.74,54.25,378,6.8,15,1,MORTGAGE,debt_consolidation,Not Verified,1,1058.2518191273948,94809.74125,0.8581818181818182,1.612223878419244,0.6055301958506417,0.7000383226153671
14599.35,60,6.26,140330.88,36.13,761,3.0,9,2,OWN,debt_consolidation,Not Verified,0,284.01471779291444,422512.8912,0.16181818181818186,0.10403519168411116,0.024286718742980686,0.25464670217732843
70755.33,36,18.68,195072.79,29.58,702,13.0,17,1,RENT,debt_consolidation,Source Verified,0,2582.17549336108,480854.42735,0.26909090909090905,0.3627124521056986,0.15884381373913276,0.30803619955573147
10917.72,36,27.26,129228.78,47.15,665,3.8,11,0,MORTGAGE,home_improvement,Verified,0,447.2425375369008,507761.41475,0.3363636363636363,0.0844836575877293,0.041530303469883484,0.40737863640759436
53395.1,12,11.57,41585.93,56.85,372,13.1,6,0,RENT,car,Source Verified,1,4733.355812897098,197013.34337500003,0.8690909090909091,1.2839703236166655,1.3658530602721923,0.6673368181818181
99686.2,60,16.81,77731.96,21.35,652,22.0,9,1,RENT,debt_consolidation,Not Verified,0,2467.2860919344594,138298.1121666667,0.36,1.282435178528883,0.3808913747088522,0.32028747080421854
82327.18,36,13.11,176175.49,14.99,725,20.5,30,1,RENT,home_improvement,Verified,0,2778.291990596113,220072.54959166667,0.2272727272727273,0.4673021201757407,0.1892403074182076,0.21336781862060863
63445.85,24,28.8,61862.25,36.97,773,8.4,18,0,MORTGAGE,car,Not Verified,0,3508.364126104308,190587.281875,0.14,1.0255988102598919,0.6805502469317184,0.36629669135983856
34094.09,48,25.59,129385.26,29.93,307,20.2,20,3,RENT,debt_consolidation,Verified,1,1141.7103412314984,322708.40265,0.9872727272727273,0.26350830071369796,0.10588937329320189,0.623202725208108
64270.1,24,22.73,92480.82,59.35,676,27.8,2,1,MORTGAGE,debt_consolidation,Source Verified,0,3357.428548553521,457394.72225000005,0.3163636363636364,0.6949559919559536,0.4356486305229803,0.49250380244623737
55068.94,48,19.69,57411.87,27.74,311,10.4,4,0,OWN,debt_consolidation,Not Verified,1,1666.6857377497756,132717.10615,0.98,0.9591908432872853,0.348364003001423,0.5521797336334756
45477.92,36,25.51,166413.24,4.46,689,9.9,18,0,OWN,other,Verified,0,1820.4836402231385,61850.254199999996,0.2927272727272727,0.2732830632947234,0.13127443274752457,0.21620532206263124
17417.49,12,14.81,153709.63,58.64,650,17.1,28,6,RENT,car,Verified,0,1570.5121055563925,751127.7252666667,0.36363636363636365,0.11331424062370068,0.1226087478492838,0.5431069353909891
89227.4,24,16.19,139086.39,50.62,382,7.4,1,0,RENT,debt_consolidation,Verified,1,4376.955777577304,586712.75515,0.850909090909091,0.641525026280429,0.377631983481113,0.5912580468329598
47729.54,24,23.25,62540.59,10.7,721,19.5,11,4,MORTGAGE,debt_consolidation,Verified,0,2505.681844080241,55765.359416666666,0.2345454545454545,0.7631770023276084,0.48077867715931194,0.32775211014017364
